"Date","Author","Verified","Helpful","Title","Body","Rating","Images","Videos","URL","Variation","Style"
"Reviewed in the United States on September 14, 2012","BJ","yes","-","took an 2 hours to finish","It took my 4 Month old lab puppy about 2 hours total across 2 sessions to finish. She loved it, but I expected it to last far longer.  Ill stick to antlers.",2,"-","-","https://www.amazon.com/gp/customer-reviews/RTPFI7XOXWKCZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on August 24, 2012","spanglemaker","yes","-","Dog loves it","Our Vizsla/beagle mix (35lb)loves this chew and this size will last approximately a month before it gets too small. We leave it for him so he as access all the time and he will periodically chew on it throughout the day.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R1R453NLDA5BLD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on August 18, 2012","Clara's Stuff","yes","-","not as great as expected","I have an American bully and he chews through everything pretty quickly, for example he can chew up a 12in bully stick in 2 to 4 hours. Initially, he liked the chew but after the novelty wore off, he stopped chewing it. I gave 4 stars because it does last pretty long, but lost a star because he stopped chewing it and it kind of leaves a mess from the bits that break off.. and it smells like new shoe rubber, which I guess is better than scent-less bully tricks.",4,"-","-","https://www.amazon.com/gp/customer-reviews/RMJU7NZR7LFG1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on July 13, 2012","mary","yes","-","Disappointed","I was so disappointed.  I had heard so many people talk about how their dogs loved these type of chews, but when I presented it to my dog she is totally uninterested.  In as far as the delivery process goes, everything was fine.",2,"-","-","https://www.amazon.com/gp/customer-reviews/R3TIKGANDTWMYU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on July 5, 2012","Nina C. Johnson","yes","-","Longer lasting","Our dogs go through most chews in no time, but these held up much better. The Boxer's lasted two days and the Jack Russel's lasted five.I will  be ordering more!",4,"-","-","https://www.amazon.com/gp/customer-reviews/R15RK4KBLBVMS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on June 15, 2012","geoffory","yes","yes","Great clean treat","ATTENTION: Don't throw the treat away as others have, read below:I first learned of this treat from a booth at the Portland Pet Expo, and it has turned out to be an excellent, safe chew for our golden retriever puppy. When we first gave it to her, she absolutely loved it and chewed it for 15+ minutes straight, which was quite an attention span for our then 11 week old puppy. The pet expo sold samples at a discount, but said the retail price for this size chew was ~$24, so I was glad to find it on amazon for so much less.The himalayan chew is a combination of cow and goat cheeses, which is smoked for 7 months to produce a very hard chew which softens with puppy slobber. It does not stain, smell, or splinter. The only potential risk is a choking hazard as the chew gets small (what bone doesn't have this risk?). However, we learned a trick at the pet expo that most people here don't know:DON'T throw away the treat. When it gets so small you worry about choking, take it away and let it dry then microwave it for 10-15 seconds. The small chunck will get 3+ times larger, and will be less dense as a result. Now it is safe again to give to your pet as a quick treat. This way there is no waste, and your pet enjoys every last bit of it.EDIT: I have noticed it takes more like a minute in the microwave to fully expand. Your results may vary depending on the microwave power - just keep an eye on it and stop when it is no longer expanding.Now that we have had two himalayan chews around the house for five weeks, our golden isn't quite as crazy about it as when we first got it, but she will still happily chew it over most of her toys and treats, and she hasn't finished either one yet. She still won't chew it for more than 15-20 minutes at a time, so it has time to dry out and harden again between chewing sessions. For larger dogs and more agressive chewers, I would expect that it wouldn't last nearly as long since it will stay softer as they keep chewing for longer times.",5,"-","-","https://www.amazon.com/gp/customer-reviews/RS7JS6P1C9X2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on May 18, 2012","Cyn R","yes","-","Himalayan Chew","This composition of this chew is too easy for a dog to bite off chunks.  It does not last long and poses a choking hazard.",2,"-","-","https://www.amazon.com/gp/customer-reviews/RMRWYEMS42KN1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on March 27, 2012","mrfazz","yes","yes","Dog loves it, not as long lasting as antlers","My 35 pound mixed breed absolutely loves these things. They don't last as long as I'd like, but she's a very intense chewer. I've found that antlers are longer lasting natural chews, but this is a special treat I bring out once in a while for 30 minutes at a time. I'll continue buying them, but you shouldn't expect them to replace other stronger chews.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R3LOKNWD80WA0I/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on March 16, 2012","Deborah Estes","yes","yes","Made my dog very happy","I have a pit girl who just had her first birthday and I got her one of these as her birthday present. The first thing she did when I handed it to her was run into her crate (which she NEVER uses anymore) so that, in her mind, we couldn't take it away from her. It lasted about 2 days, which honestly is longer than I expected because she can take down a bully stick in 10 minutes. Unfortunately these are too expensive to give to her all the time, so I'm still searching for the trifecta of durable + yummy + affordable. I will probably get these as occasional special treats.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R2IZCNP2S5GPOM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on February 13, 2012","dogmom","yes","yes","himalayan 3 1/2 oz. dog chew for dogs 40-80 pounds","The order arrived a few days after ordering.  My dog (lab mixed) is less than 50 pounds and demolished it in three days (chewed a couple of hours each day only).  When she chewed it down to about 2 inches afraid she will swallow and choke so threw it away.  She is not a chewer as she is still chewing the nyla bone we bought a year ago.  She definitely likes the himalayan chew but thought it pricey for three days' worth of chew!  Will buy it in the future but probably a couple of times a year only.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R1FX8QW6UQ2LB8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on January 27, 2012","Heather Charlton","yes","-","Not so long lasting","I have 2 young labs who really enjoyed these chews, but the long lasting is a little deceiving.  I thought it would take days for them to soften the chew and get little pieces off it, but they didn't last more than 2 hours.  While I would purchase this item again as a special treat, they are a little expensive for all the longer they lasted with my dogs.  I would not recommend this for aggressive chewers.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R2DZV8EGH79JPD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on January 13, 2012","lleweck","yes","yes","me","The dogs loved them.  I was looking for something that would last a long time and be good for them other than play toys they tend to eat.  These went pretty fast for the money I paid for them.  Would like something that is good for them and close to indestructible and also keeps them entertained for a long time.",3,"-","-","https://www.amazon.com/gp/customer-reviews/RG8QJZZD6DA4P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on December 24, 2011","DogLover","yes","-","Probably wouldn't purchase again","My dog really liked this treat (bone), but when it got down to be about 3 inches he kept trying to swallow it and I thought he was going to choke on it so I tossed it. It just doesn't seem like it is a safe treat for my dog, maybe other dogs wouldn't do this with it, but that was my experience.",3,"-","-","https://www.amazon.com/gp/customer-reviews/ROL8ZX49DOXEH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on November 21, 2011","Frankie","yes","yes","Great all natural long lasting entertainment!","I am now on my third package of Himilayan dog chews from Amazon.  They are amazing and you can't beat the free shipping from the suppliers on Amazon!  My search for a long lasting chew started when our lab/doberman puppy was only about 3-4 months old.  I had read so many good things about bully sticks so I ordered them and then just about threw up when I smelled them!  I tried to look over it, gave it to our pup (who loved it) but then not only did it smell while he was eating it, but his breath was stinky for a while afterwards!  Plus, I'd say the bully stick didn't seem to last much longer than a regular (non-stinky) rawhide.  Then I ordered the Himilayan dog chew.  He wasn't sure how to approach it since it is literally rock hard.  But, then he started scrapping it with his teeth.  He isn't the type of dog to take big bites so he's never gotten any big hunks off of it.  One chew last weeks since we usually save it for an after dinner snack/entertainment (1-2 hours at a time).  Not only does the Himalyan dog chew last a really long time, it also barely smells at all unless you hold it to your nose!  And, at that, it's just a smoked gouda type smell so it's not repulsive like a bully stick.  Plus, it seems to keep our pups breath smelling much better than if he doesn't have it!  We had actually taken a Himalayan dog chew with us on a road trip to my parents house and their dog (9 year old lab mix) actually snuck into our bag and stole the cheese!  This is actually a very surprising thing because their dog has NEVER been a chewer.  If given something hard, she actually just hides it and never eats it.  So, to see her take the cheese and bite small pieces off, I knew she must have loved it!  On our next visit I made sure to have an extra piece of cheese just for her.  Needless to say, I cannot recommend trying this out enough!  If it ends up your dog didn't like it, you just tried one more item in an attempt to make them happy.  If they love it though, you will have found a great investment in your dogs health and happiness!  Our pup LOVES his cheese!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R38OJM4AW907BC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on September 26, 2011","KP","yes","-","Gone!","My dogs loved these.  They finished them within a few hours.  I was hoping that they would last longer, but the dogs loved them.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R3KNBHI37PEGKW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","-","-"
